Track name,Artist name,Album,Playlist name,Type,ISRC
"RZA - Sunshower","","","Liked videos","Favorite",""
"Killah Priest - Quantum Spirit of Creation - [Official Music Video]","","","Liked videos","Favorite",""
"RZA - A Day To God Is 1000 Years (HD)","","","Liked videos","Favorite",""
"Rza - The Birth","","","Liked videos","Favorite",""
"Killah Priest - Quantum Spirit of Creation (HD)","","","Liked videos","Favorite",""
"Tame Impala - Posthumous Forgiveness (Official Audio)","","","Liked videos","Favorite",""
"Talib Kweli and Hi-Tek- Just Begun feat. Jay Electronica, J Cole, & Mos Def","","","Liked videos","Favorite",""
"Jay Electronica - Who's Gonna Save My Soul (ft. Gnarls Barkley)","","","Liked videos","Favorite",""
"Common Feat. Jay Electronica & Vince Staples “Kingdom (Remix)”","","","Liked videos","Favorite",""
"Jay Electronica- Rennaisance Man","","","Liked videos","Favorite",""
"Jay Electronica - Jazzmatazz (Guru Tribute)","","","Liked videos","Favorite",""
"Jay Electronica Ft. Kendrick Lamar- Dear Moleskine","","","Liked videos","Favorite",""
"Jay Electronica - Eternal Sunshine (The Pledge) (Full 15-minute version)","","","Liked videos","Favorite",""
"Milky Chance - Scarlet Paintings (Official Audio)","","","Liked videos","Favorite",""
"Milky Chance - Flashed Junk Mind (Acoustic)","","","Liked videos","Favorite",""
"Kanye West - Closed On Sunday (Official Video)","","","Liked videos","Favorite",""
"Rehab - Scarecrow","","","Liked videos","Favorite",""
"2 Chainz - Momma I Hit A Lick Feat. Kendrick Lamar (Official Audio)","","","Liked videos","Favorite",""
"ScHoolboy Q -- Blessed f. Kendrick Lamar","","","Liked videos","Favorite",""
"Big Sean - Me, Myself & I (Freestyle)","","","Liked videos","Favorite",""
"The Heart Part 4 - Kendrick Lamar - IV - (Official Audio)","","","Liked videos","Favorite",""
"BJ The Chicago Kid - His Pain feat. Kendrick Lamar","","","Liked videos","Favorite",""
"Kendrick Lamar - Cut You Off (To Grow Closer) [Lyrics on screen]","","","Liked videos","Favorite",""
"Kanye West - All Mine (Lyric Video)","","","Liked videos","Favorite",""
"Naughty Boy, Mike Posner - Live Before I Die","","","Liked videos","Favorite",""
"Denzel Curry - Ultimate (BADBADNOTGOOD SESSIONS OFFICIAL VIDEO)","","","Liked videos","Favorite",""
"Clams Casino - Rune (Moon Trip Radio Official)","","","Liked videos","Favorite",""
"Milky Chance - Rush feat. Témé Tan (Official Video)","","","Liked videos","Favorite",""
"Milky Chance - Fallen (Official Audio)","","","Liked videos","Favorite",""
"Milky Chance - Right From Here (Official Audio)","","","Liked videos","Favorite",""
"Milky Chance - Long Run (Official Audio)","","","Liked videos","Favorite",""
"Milky Chance - Eden's House feat. Ladysmith Black Mambazo (Official Audio)","","","Liked videos","Favorite",""
"J. Cole - Album Of The Year (Freestyle) (Official Music Video)","","","Liked videos","Favorite",""
"Kendrick Lamar & Andre 3000 - ""Billy Preston"" (Audio)","","","Liked videos","Favorite",""
"Nas - Everything (Official Video)","","","Liked videos","Favorite",""
"Hermetic Order - 3rd Day ft. GZA, Killah Priest","","","Liked videos","Favorite",""
"Cherub - Doses & Mimosas (Official Video)","","","Liked videos","Favorite",""
"Kendrick Lamar - Momma","","","Liked videos","Favorite",""
"A$AP Mob - Trillmatic (Explicit) ft. A$AP Nast, Method Man","","","Liked videos","Favorite",""
"Jay-Z - Can I Live","","","Liked videos","Favorite",""
"Hollywood Undead - Time Bomb (Visual)","","","Liked videos","Favorite",""
"Glass Animals – Tokyo Drifting (with Denzel Curry) – Official Audio","","","Liked videos","Favorite",""
"The Game - Stainless [Official Video] ft. Anderson.Paak","","","Liked videos","Favorite",""
"Atmosphere - The Skinny","","","Liked videos","Favorite",""
"Shoulda Known Atmosphere","","","Liked videos","Favorite",""
"Atmosphere - Sad Clown","","","Liked videos","Favorite",""
"Atmosphere -The River","","","Liked videos","Favorite",""
"Atmosphere - They Lied","","","Liked videos","Favorite",""
"Angelface Atmosphere LYRICS ON SCREEN","","","Liked videos","Favorite",""
"Atmosphere - Fortunate (Official Video)","","","Liked videos","Favorite",""
"Mac Miller - Goosebumpz (prod. Diplo) (Official Audio)","","","Liked videos","Favorite",""
"Glass Animals - Crazy (Gnarls Barkley Cover) | Audio","","","Liked videos","Favorite",""
"Tame Impala - Vital Signs","","","Liked videos","Favorite",""
"Tame Impala - Feels Like We Only Go Backwards","","","Liked videos","Favorite",""
"Tame Impala - New Person, Same Old Mistakes","","","Liked videos","Favorite",""
"Tame Impala - Alter ego","","","Liked videos","Favorite",""
"Tame Impala - Solitude Is Bliss","","","Liked videos","Favorite",""
"Tame Impala - Jeremy's Storm","","","Liked videos","Favorite",""
"Mac Demarco - Chamber Of Evaporation.","","","Liked videos","Favorite",""
"Outkast - In due Time","","","Liked videos","Favorite",""
"Tame Impala - Powerlines (Official Audio)","","","Liked videos","Favorite",""
"Mac Miller - Inertia","","","Liked videos","Favorite",""
"Mac Miller - Party On Fifth Ave","","","Liked videos","Favorite",""
"Hollywood Undead - Something To Believe [Lyrics Video]","","","Liked videos","Favorite",""
"Hollywood Undead- Live Fast Die Young (Audio)","","","Liked videos","Favorite",""
"Hollywood Undead - Your Life [Audio]","","","Liked videos","Favorite",""
"Hollywood Undead - We Own The Night","","","Liked videos","Favorite",""
"Mac Miller · Schoolboy Q - Gees","","","Liked videos","Favorite",""
"Atmosphere Yesterday","","","Liked videos","Favorite",""
"Atmosphere - Smart Went Crazy","","","Liked videos","Favorite",""
"Yelawolf - Box Chevy 7 (Official Audio)","","","Liked videos","Favorite",""
"Mac Miller - So It Goes","","","Liked videos","Favorite",""
"Yelawolf  - Here I Am (Official Audio)","","","Liked videos","Favorite",""
"EarthGang - This Side | A COLORS SHOW","","","Liked videos","Favorite",""
"Yelawolf - You and Me (Official Audio)","","","Liked videos","Favorite",""
"Milky Chance - track_seven – WE DIDN'T MAKE IT TO THE MOON","","","Liked videos","Favorite",""
"Atmosphere - Bde Maka Ska (Official Video)","","","Liked videos","Favorite",""
"Kanye West - Follow God","","","Liked videos","Favorite",""
"Kanye West - Saint Pablo","","","Liked videos","Favorite",""
"The Law - Ab Soul ft  Mac Miller (Lyrics)","","","Liked videos","Favorite",""
"Andre 3000 - Solo (Reprise) Lyrics","","","Liked videos","Favorite",""
"André 3000 - A Life in the Day of Benjamin André","","","Liked videos","Favorite",""
"Outkast · Slimm Calhoun · C-Bone · T-Mo - Gangsta Shit","","","Liked videos","Favorite",""
"Mac Miller - Got a Clue","","","Liked videos","Favorite",""
"Mac Miller - S.D.S. (Produced By Flying Lotus)","","","Liked videos","Favorite",""
"Mac Miller - Suplexes Inside of Complexes and Duplexes","","","Liked videos","Favorite",""
"Kanye West - Hell Of A Life","","","Liked videos","Favorite",""
"Kanye West · JAY-Z · Pusha T · Prynce Cy Hi · Swizz Beatz · RZA - So Appalled","","","Liked videos","Favorite",""
"Kanye West - Violent Crimes (Lyric Video)","","","Liked videos","Favorite",""
"2 Chainz - G.O.O.D. Morning (Europe Version)","","","Liked videos","Favorite",""
"Kanye West · JAY Z · Big Sean - Clique","","","Liked videos","Favorite",""
"Mac Miller - Ladders","","","Liked videos","Favorite",""
"Wolves, Kanye West Feat. Frank Ocean, Vic Mensa & Sia (Audio)","","","Liked videos","Favorite",""
"Mac Miller - Conversation Pt. 1","","","Liked videos","Favorite",""
"Maxo Kream - 3AM (Official Video) ft. ScHoolboy Q","","","Liked videos","Favorite",""
"Mac Miller · Earl Sweatshirt - I'm Not Real","","","Liked videos","Favorite",""
"Atmosphere - Sound is Vibration","","","Liked videos","Favorite",""
"Njomza & Mac Miller Creatures Of The Night Feat Delusional Thomas","","","Liked videos","Favorite",""
"Kanye West - Addiction","","","Liked videos","Favorite",""
"Mac Miller - Programs","","","Liked videos","Favorite",""
"Mac Miller - Donald Trump","","","Liked videos","Favorite",""
"Mac Miller - Party On Fifth Ave.","","","Liked videos","Favorite",""
"Lil Wayne - Better Get Em (FULL/COMPLETE) [RARE]","","","Liked videos","Favorite",""
"Mac Miller - PA Nights","","","Liked videos","Favorite",""
"Mac Miller - Under The Weather","","","Liked videos","Favorite",""
"Kanye West · Fred Hammond - Hands On","","","Liked videos","Favorite",""
"Kanye West - Selah","","","Liked videos","Favorite",""
"Kanye West · Ty Dolla $ign · Ant Clemons - Everything We Need","","","Liked videos","Favorite",""
"Kanye West - Closed On Sunday","","","Liked videos","Favorite",""
"Tame Impala - It Might Be Time (Official Audio)","","","Liked videos","Favorite",""
"Smoke Signals - Mac Miller & John Record","","","Liked videos","Favorite",""
"Mac Miller - Life Ain't Easy","","","Liked videos","Favorite",""
"Mac Miller - Another Night","","","Liked videos","Favorite",""
"Mac Miller - Objects In The Mirror (Lyrics)","","","Liked videos","Favorite",""
"Mac Miller - Of The Soul","","","Liked videos","Favorite",""
"ScHoolboy Q - Druggys WitH Hoes Again ft Ab-Soul (Official Video)","","","Liked videos","Favorite",""
"Mac Miller · Little Dragon - The Festival (feat. Little Dragon)","","","Liked videos","Favorite",""
"NF - Leave Me Alone","","","Liked videos","Favorite",""
"Gucci Mane - Big Booty feat. Megan Thee Stallion [Official Audio]","","","Liked videos","Favorite",""
"Mac Miller - Jet Fuel (Music Video)","","","Liked videos","Favorite",""
"Mac Miller - Watching Movies","","","Liked videos","Favorite",""
"Random Stevie Wonder Cover","","","Liked videos","Favorite",""
"Mac Miller - On Some Real Shit (100,000 Bars)","","","Liked videos","Favorite",""
"Kanye West - Last Call","","","Liked videos","Favorite",""
"Everyone You Know - The Drive (Official Video)","","","Liked videos","Favorite",""
"Kendrick Lamar - County Building Blues","","","Liked videos","Favorite",""
"XXXTENTACION  - Royalty (Official Video) (feat. Ky-Mani Marley, Stefflon Don & Vybz Kartel)","","","Liked videos","Favorite",""
"Gang Starr - Family and Loyalty (feat. J.Cole)  [Official Video]","","","Liked videos","Favorite",""
"Danny Brown - Really Doe (Lyric Video) ft. Kendrick Lamar, Ab-Soul, Earl Sweatshirt","","","Liked videos","Favorite",""
"Mac Miller - Diablo (Teaser)","","","Liked videos","Favorite",""
"FISHERMAN MIXTAPE VOL. 2 - MAC MILLER (Rare Stuff)","","","Liked videos","Favorite",""
"Mac Miller - Missed Calls","","","Liked videos","Favorite",""
"Free Nationals, Mac Miller, Kali Uchis - Time","","","Liked videos","Favorite",""
"Mac Miller - God Is Fair, Sexy Nasty ft. Kendrick Lamar [LEGENDADO] - RIP Mac","","","Liked videos","Favorite",""
"Mac Miller - Diamonds & Gold","","","Liked videos","Favorite",""
"Anderson .Paak & the Free Nationals performing ""Am I Wrong"" Live on KCRW","","","Liked videos","Favorite",""
"Mac Miller - Rush Hour","","","Liked videos","Favorite",""
"Mac Miller - Jump","","","Liked videos","Favorite",""
"Mac Miller - Avian","","","Liked videos","Favorite",""
"Mac Miller · Vinny Radio - Claymation (Bonus Track)","","","Liked videos","Favorite",""
"Mac Miller - Aquarium","","","Liked videos","Favorite",""
"Mac Miller · Ab-Soul - Matches","","","Liked videos","Favorite",""
"Mac Miller - Bird Call","","","Liked videos","Favorite",""
"Mac Miller - So It Goes","","","Liked videos","Favorite",""
"Milky Chance - Fado (Official Video)","","","Liked videos","Favorite",""
"ScHoolboy Q - Dangerous (feat Kid Cudi) [Official Music Video]","","","Liked videos","Favorite",""
"Mac Miller - 100 Grandkids","","","Liked videos","Favorite",""
"Mac Miller - Dunno","","","Liked videos","Favorite",""
"Mac Miller - Jet Fuel","","","Liked videos","Favorite",""
"Mac Miller - Ladders","","","Liked videos","Favorite",""
"Vince Staples - Lift Me Up","","","Liked videos","Favorite",""
"Mac Miller - The Star Room (Feat. Delusional Thomas)","","","Liked videos","Favorite",""
"SchoolBoy Q - Collard Greens (Explicit) (Official Music Video) ft. Kendrick Lamar","","","Liked videos","Favorite",""
"SchoolBoy Q feat. AB-Soul - Druggys Wit Hoes","","","Liked videos","Favorite",""
"ScHoolboy Q - Sacrilegious (Official Video)","","","Liked videos","Favorite",""
"Ab-Soul - Evil Genius ft.Teedra Moses & JaVonté","","","Liked videos","Favorite",""
"Ab-Soul - Braille ft. Bas","","","Liked videos","Favorite",""
"Ab-Soul ""Terrorist Threats"" ft. Danny Brown & Jhene Aiko (Official Video)","","","Liked videos","Favorite",""
"Rocksmith Presents Ab-Soul - Black Lip Bastard (Black Hippy Remix) (Official Video)","","","Liked videos","Favorite",""
"Dirty Vegas - Days Go By (Official Video)","","","Liked videos","Favorite",""
"Calvin Harris, Rag'n'Bone Man - Giant (Official Video)","","","Liked videos","Favorite",""
"My Favorite Things/Outkast","","","Liked videos","Favorite",""
"Outkast - Dyin' To Live","","","Liked videos","Favorite",""
"Kendrick Lamar - Let Me Be Me","","","Liked videos","Favorite",""
"Gang Starr & J. Cole - Family and Loyalty (AUDIO)","","","Liked videos","Favorite",""
"SiR - ""You Can't Save Me"" Live Session | Vevo Ctrl","","","Liked videos","Favorite",""
"Kendrick Lamar - Wanna be Heard","","","Liked videos","Favorite",""
"Big Sean - Beware (Official Video - Explicit) ft. Lil Wayne, Jhene Aiko","","","Liked videos","Favorite",""
"Robert Glasper Experiment - Afro Blue (Feat. Erykah Badu)","","","Liked videos","Favorite",""
"SiR - That's Why I Love You (Official Video) ft. Sabrina Claudio","","","Liked videos","Favorite",""
"Kanye West - Paranoid ft. Mr Hudson","","","Liked videos","Favorite",""
"Lil Wayne - Hustler Musik / Money On My Mind","","","Liked videos","Favorite",""
"Milky Chance - The Game (Official Video)","","","Liked videos","Favorite",""
"Kanye West - Say You Will","","","Liked videos","Favorite",""
"EARTHGANG – Ready To Die (Official Music Video)","","","Liked videos","Favorite",""
"EARTHGANG – UP (Official Audio)","","","Liked videos","Favorite",""
"Aesop Rock - Zero Dark Thirty (Official Video)","","","Liked videos","Favorite",""
"Aesop Rock - Klutz (Official Video)","","","Liked videos","Favorite",""
"TOOL - 7empest (Audio)","","","Liked videos","Favorite",""
"Anderson .Paak · André 3000 - Come Home (feat. André 3000)","","","Liked videos","Favorite",""
"Danny Brown - Really Doe ft. Kendrick Lamar, Ab-Soul, Earl Sweatshirt","","","Liked videos","Favorite",""
"Big Sean - Blessings ft. Drake, Kanye West","","","Liked videos","Favorite",""
"J. Cole - 4 Your Eyes Only [Explicit]","","","Liked videos","Favorite",""
"Kanye West - Coldest Winter","","","Liked videos","Favorite",""
"Kanye West - Family Business","","","Liked videos","Favorite",""
"Kendrick Lamar - untitled 06 | 06.30.2014.","","","Liked videos","Favorite",""
"Wu-Tang - ""Verses"" (feat. La The Darkman, Scaramanga Shallah, Ras Kass & Gza) [Official Audio]","","","Liked videos","Favorite",""
"Milky Chance & Tash Sultana - Daydreaming (Official Video)","","","Liked videos","Favorite",""
"Zombie Juice - Lava - Prod. By The Architect (Official Music Video)","","","Liked videos","Favorite",""
"Mac Miller - Cinderella (feat. Ty Dolla $ign)","","","Liked videos","Favorite",""
"Genesis - Squonk","","","Liked videos","Favorite",""
"Eminem & NF  - When I Grow Up (Remix) (ft. 2Pac & Eazy E)","","","Liked videos","Favorite",""
"Dreamville - “Sleep Deprived” ft. Lute, Omen, Mez, DaVionne (Official Music Video)","","","Liked videos","Favorite",""
"Lil Wayne - Krazy (Official Music Video)","","","Liked videos","Favorite",""
"nothing,nowhere. x Travis Barker - destruction (Official Video)","","","Liked videos","Favorite",""
"Lil Wayne - Bill Gates (Explicit)","","","Liked videos","Favorite",""
"Aesop Rock - Rings (Official Video)","","","Liked videos","Favorite",""
"Panic! At The Disco - One of the Drunks","","","Liked videos","Favorite",""
"Panic! At The Disco - Golden Days","","","Liked videos","Favorite",""
"Panic! At The Disco - She Had the World","","","Liked videos","Favorite",""
"Panic! At The Disco - When the Day Met the Night","","","Liked videos","Favorite",""
"Shwayze and Cisco -Butterflies- (The W's)","","","Liked videos","Favorite",""
"Pusha T - My God (Official Video)","","","Liked videos","Favorite",""
"Pusha T - Darkest Before Dawn","","","Liked videos","Favorite",""
"Kanye West, Jay-Z - H*A*M (VEVO Presents: G.O.O.D. Music)","","","Liked videos","Favorite",""
"Kanye West · JAY-Z · Rick Ross · Nicki Minaj · Bon Iver - Monster","","","Liked videos","Favorite",""
"Gorgeous - Kanye West Ft. Kid Cudi, Raekwon (Lyrics)","","","Liked videos","Favorite",""
